Id,SalePrice
2735,131779.8487650584
2736,142023.2963295014
2737,122545.23350632926
2738,136969.54538150947
2739,160842.20432763486
2740,135721.78953832263
2741,146622.6079796574
2742,153426.07381763103
2743,151623.26071928194
2744,155419.46365017298
2745,139865.52407013238
2746,135480.14229863105
2747,152923.213661471
2748,125884.6060340791
2749,128875.74410717521
2750,133615.14265377296
2751,131461.9924843069
2752,202729.28753698536
2753,143193.28229798964
2754,191626.43139277678
2755,132531.77324386846
2756,95450.83875800156
2757,70038.03274015852
2758,84866.25183546357
2759,160287.5074922147
2760,123431.08794261375
2761,141932.64327263332
2762,140755.03540180568
2763,181273.4561864036
2764,152161.08991639843
2765,293464.62986396614
2766,119203.1780735691
2767,90249.19704134205
2768,129931.13560417912
2769,134185.4977471399
2770,140591.48482273813
2771,108045.62943687502
2772,114362.44887087331
2773,160542.9937718488
2774,143373.23695851103
2775,120998.16744219212
2776,138270.89953264964
2777,144318.52418512915
2778,107475.52743458723
2779,121627.34949047542
2780,94774.0354559815
2781,95346.84617126305
2782,93957.25878434119
2783,100075.17004746976
2784,123151.82947001682
2785,135908.86502725704
2786,67166.18066579034
2787,123191.65499923508
2788,77497.0305129938
2789,166143.61849338943
2790,95109.78727498456
2791,113892.09455111528
2792,59873.42167075331
2793,154730.54468889843
2794,103621.6710456373
2795,123795.39974021442
2796,103099.32287581277
2797,205232.28467252303
2798,107198.58363650517
2799,113708.82919599372
2800,73634.42460765518
2801,106758.06504734329
2802,134684.68888575688
2803,165954.3168663991
2804,133254.38412864934
2805,98462.2338979828
2806,85043.54274750012
2807,159989.5633916448
2808,146065.53406562668
2809,133001.61861412556
2810,126958.963838817
2811,160693.600089991
2812,157524.7079828196
2813,152774.48377913545
2814,150710.08904008058
2815,99246.18673117946
2816,240436.58471281375
2817,155944.3562933294
2818,131690.43508084875
2819,161918.97709490056
2820,134697.15601248937
2821,110997.73197578781
2822,201397.95383276185
2823,304723.7613039996
2824,172836.3902550062
2825,146502.516274967
2826,132857.50691048714
2827,137621.31689300598
2828,226330.1490839394
2829,203924.2964114683
2830,228018.76568976883
2831,175324.02555910597
2832,239988.35714970448
2833,304328.999416774
2834,217472.92789670322
2835,224875.14938297914
2836,185913.25387099813
2837,152880.70651552704
2838,148267.18150372116
2839,178372.9669457796
2840,196868.41062634374
2841,201347.8868110453
2842,223073.90502948387
2843,147588.61492521994
2844,164785.7573132869
2845,125233.81376793479
2846,205150.71042320132
2847,200203.67920470162
2848,219805.80308503864
2849,199433.5599138511
2850,274863.0187095895
2851,223804.17047580227
2852,231089.05309319738
2853,232699.3013481283
2854,138966.2851646292
2855,197920.55180630216
2856,200633.84216416758
2857,184439.16076328946
2858,202983.61754552336
2859,120693.66140355001
2860,133335.956646194
2861,128630.66813842072
2862,186775.3024631896
2863,132049.8170068676
2864,253912.4570770962
2865,146726.6667342246
2866,141302.3273115058
2867,97047.48640871338
2868,98184.96755799511
2869,105430.51259076539
2870,126541.32818395804
2871,90384.39124336252
2872,54317.94729083265
2873,103218.6680072012
2874,138058.32277393778
2875,115130.8281720706
2876,164950.7110708161
2877,141898.8222897408
2878,166730.0575419066
2879,132437.5459933859
2880,103327.26049671853
2881,142562.31618605723
2882,165127.82531644116
2883,194326.58532695397
2884,202443.82145961956
2885,191465.28595143842
2886,228821.49794919693
2887,97235.70694532634
2888,133786.09493514674
2889,60805.09175290161
2890,81657.86175716964
2891,139223.47300466482
2892,48335.02701180266
2893,80127.34668789791
2894,55094.82099443227
2895,329493.9575451673
2896,281318.7911183534
2897,203557.92296137018
2898,147899.3278342952
2899,216302.43647972614
2900,156373.08043170022
2901,210099.17488857117
2902,179578.2233255953
2903,335280.18492204684
2904,341886.29246741673
2905,89510.74224776455
2906,194329.03899641975
2907,111610.84747190024
2908,131314.1059074159
2909,147780.24278484276
2910,79413.17502296917
2911,82799.17421614239
2912,150093.4611675079
2913,83085.00325540209
2914,79537.0402093678
2915,85245.49023012159
2916,83374.26162678437
2917,156650.41307942662
2918,118616.2347382674
2919,219686.52696742106
